8643,-52.82030101
977411,-52.8098652
20828,-52.80833917
1219509,-52.78765165
1079710,-52.75663282
1080694,-52.75078276
571160,-52.72174067
1225636,-52.70000363
1095888,-52.69369854
1101251,-52.65249693
1185032,-52.64847212
1185033,-52.64023186
1079689,-52.63752175
1178889,-52.63479214
1223655,-52.63393164
1186374,-52.63134123
867264,-52.61671302
1219533,-52.58744481
20379,-52.58105879
1217475,-52.56010021
1190478,-52.55534478
19871,-52.55060214
867792,-52.50841751
1186902,-52.50265132
1080569,-52.49564656
1184761,-52.49442046
1187532,-52.4901765
974430,-52.48932134
30874,-52.48594317
30745,-52.48224109
1223677,-52.45794332
1219535,-52.45665134
971750,-52.45142527
862589,-52.4409493
1080016,-52.4343016
1204528,-52.43361181
862859,-52.42657687
1186901,-52.41061471
8,-52.40702769
975065,-52.39955635
974415,-52.38710825
30571,-52.36030027
101,-52.35935345
755435,-52.3427645
8642,-52.34219552
30853,-52.32437202
1217474,-52.3238953
2647032,-52.29643653
2288,-52.25718903
1219540,-52.2531981
1223666,-52.22569848
1186931,-52.21502394
972185,-52.20823689
265,-52.17511517
1096669,-52.16589433
1186103,-52.16459941
1186105,-52.16146217
30744,-52.15929911
1187241,-52.15886029
1005760,-52.15774257
1186806,-52.1560189
1226523,-52.137234
1216538,-52.13387704
1206028,-52.1304155
2387,-52.12215538
1183086,-52.12062061
1184698,-52.10472894
505692,-52.1030868
2647031,-52.10239977
2647037,-52.0923026
1187243,-52.04990047
1223778,-52.0293204
974416,-52.0224074
1187248,-52.02034964
974408,-52.01948553
2548,-51.99345588
1217261,-51.99190938
982246,-51.98110299
1219500,-51.97071028
1219507,-51.95113351
1185287,-51.90798519
1192771,-51.89980702
1217906,-51.88318671
11553,-51.87103664
1102921,-51.86928254
1223665,-51.84210039
631364,-51.8156652
1178993,-51.80262518
1018129,-51.79724659
20773,-51.78640684
1220038,-51.78438531
2647047,-51.77037054
1220039,-51.76544339
862798,-51.70816636
1066583,-51.65566629
1219490,-51.65072221
21346,-51.63629459
631311,-51.63194495
1184759,-51.62398875
977422,-51.59261235
1206445,-51.58536817
1186660,-51.57625684
1222693,-51.56756442
1218996,-51.56746672
1219491,-51.55816335
972664,-51.53483585
1219494,-51.52895589
1651,-51.48995544
126,-51.4877169
1219711,-51.48266097
862824,-51.47446112
2647022,-51.41862319
1220069,-51.39779876
2646979,-51.38067808
1219741,-51.37395881
91,-51.36779438
1186147,-51.34029105
20358,-51.33045838
11473,-51.27688866
1096464,-51.26943916
1216519,-51.26748585
11334,-51.24092879
1217457,-51.20017117
1007693,-51.19063339
1224475,-51.17491132
978969,-51.15587366
1187508,-51.12768494
571499,-51.1227862
862821,-51.12178407
1215193,-51.11832321
19886,-51.09508761
11456,-51.08779575
1187213,-51.08046057
1018054,-51.08012588
1184700,-51.02879234
20503,-51.0279326
1219709,-51.02355199
1186779,-51.00766855
1224002,-50.97046996
982930,-50.92891596
1066522,-50.91563941
8641,-50.89636654
1096194,-50.89578994
1224016,-50.89443614
961715,-50.89436959
1007690,-50.89320074
1065340,-50.87640202
20415,-50.87192349
2646990,-50.87174972
570960,-50.8330609
505302,-50.82426098
1217894,-50.75116625
979289,-50.74969542
1216012,-50.7427366
864650,-50.73090922
862849,-50.7287061
1218177,-50.71980558
861872,-50.71193587
1921,-50.6779651
1751,-50.67378186
862819,-50.63448988
1187445,-50.6305658
10637,-50.58537499
81,-50.58496015
1008634,-50.58285165
1216274,-50.5636646
2647062,-50.56307545
1187208,-50.55523325
1186365,-50.53006129
510400,-50.50175071
977310,-50.49601519
1238808,-50.46657865
861883,-50.46257582
623,-50.38896225
314,-50.3886776
974584,-50.38626643
11474,-50.34794785
1223945,-50.28688379
1187758,-50.2661566
21063,-50.26451656
1224390,-50.25478884
1184705,-50.23914162
1223936,-50.20410056
1191581,-50.18667746
978009,-50.18503401
2186,-50.18093158
1187214,-50.17655718
1070103,-50.1747136
1178801,-50.16965517
977444,-50.1623288
11470,-50.15484775
1219484,-50.10414969
867238,-50.08356037
510184,-50.07208404
865398,-50.05034196
20939,-50.04647191
20601,-50.0392382
20895,-50.03415702
1812,-50.03366098
1217811,-50.02913475
12775,-49.99793328
1187197,-49.99333976
861973,-49.94338289
1219939,-49.91948547
936,-49.91485224
11452,-49.9142359
1187196,-49.89148236
20520,-49.85598718
1064843,-49.8548122
1079071,-49.84433421
12755,-49.8139854
862698,-49.7999232
1187203,-49.79371293
1079296,-49.75165468
1184608,-49.74496199
1183066,-49.73508083
1184551,-49.71629639
1210741,-49.67545071
981391,-49.65602467
1217961,-49.62304628
1060884,-49.6132304
862894,-49.59771242
1007691,-49.58015265
392,-49.57351635
976072,-49.56990342
973626,-49.55629638
973055,-49.52128729
1103958,-49.47193568
1400,-49.46445057
29635,-49.4614348
1185611,-49.44361647
1219667,-49.4397393
1719,-49.41740048
11455,-49.40755611
1018153,-49.38990421
1017981,-49.36780652
2629196,-49.36695398
10861,-49.36484606
1184554,-49.36181485
569360,-49.3615308
1184766,-49.36108039
975272,-49.36096135
864900,-49.36046479
569289,-49.36024506
1546032,-49.35958102
1184687,-49.35771931
1184709,-49.35749763
1184591,-49.35688044
1181096,-49.35516446
1184657,-49.35102148
1184569,-49.35065788
1077098,-49.34986295
982872,-49.34733539
753304,-49.34529515
1096992,-49.33958021
865957,-49.33855178
1217353,-49.33452802
1224431,-49.32718389
1194495,-49.32663895
790,-49.32024092
983586,-49.31558787
1187206,-49.31375937
22065,-49.30451336
983608,-49.29651911
1025030,-49.29276808
1183067,-49.27280755
926,-49.22023474
1224230,-49.19538138
1183049,-49.15909671
581747,-49.15269788
569249,-49.1446852
611219,-49.13932041
30670,-49.12624198
1180157,-49.08167991
1184549,-49.05354763
1063174,-49.05232988
1219670,-49.03382182
30838,-48.99660567
806,-48.9885978
1212463,-48.97506454
1185482,-48.9509123
817,-48.89496822
1106250,-48.87804194
569264,-48.85947754
1205768,-48.85325875
542777,-48.83745252
862860,-48.8091917
1068773,-48.74129014
30630,-48.7338004
19966,-48.7313269
1832,-48.71326164
865439,-48.69405652
569794,-48.59183271
42,-48.59182504
50,-48.5826828
1060567,-48.57844114
2351,-48.55793858
1219498,-48.53663424
1186960,-48.52881393
1187534,-48.52017434
1187450,-48.51377906
1199447,-48.51323581
1183197,-48.51220319
1216915,-48.49217305
1007755,-48.47396642
2104,-48.4702779
1185293,-48.4646987
1186397,-48.43810763
1184066,-48.42767414
1187887,-48.41279163
862972,-48.39310111
619501,-48.39162303
1030,-48.37954689
2013,-48.37703786
684787,-48.37394168
867346,-48.36355045
6986,-48.34695188
7180,-48.34682806
21087,-48.34025379
995,-48.3387038
862685,-48.32517328
1187118,-48.31114455
2647044,-48.30668526
20713,-48.30346142
1093693,-48.29859824
19987,-48.28965809
1079146,-48.282144
1226653,-48.27927637
1078842,-48.27366657
1187673,-48.27241558
1191415,-48.26655521
1184354,-48.25376733
1025526,-48.24673584
1913,-48.24149033
1184456,-48.22827803
1103758,-48.22413662
2415,-48.17397771
973165,-48.15791713
1068348,-48.15085888
1183071,-48.14323435
647240,-48.03500994
1184250,-48.03499483
978953,-48.02536824
1184772,-48.00635966
867321,-47.99853299
1186019,-47.99233943
1184703,-47.98649887
1006132,-47.97466249
195,-47.961448
1186443,-47.93303928
977583,-47.93210872
1103021,-47.92936251
20603,-47.92060558
1070583,-47.90713471
12662,-47.89856405
1217420,-47.87970433
1102209,-47.8589751
1009238,-47.85817083
1184448,-47.85194946
865270,-47.84918803
635426,-47.83441158
1219668,-47.81265349
864716,-47.79139577
1207973,-47.78951347
1219671,-47.78439209
1188750,-47.77956301
21613,-47.77073191
2465,-47.72090232
2596,-47.70503867
30852,-47.69923428
30387,-47.69507072
20291,-47.65474169
862970,-47.64890105
1184920,-47.64240166
1186661,-47.63113661
2026,-47.63103788
1209707,-47.60551801
1207242,-47.57679077
1101994,-47.57674259
862873,-47.55104851
1103318,-47.54733569
1549,-47.5132975
568247,-47.51323283
1217756,-47.49268923
1102316,-47.47984664
1009494,-47.47577857
1183256,-47.46772711
985702,-47.4599128
1216560,-47.44676226
10108,-47.44273278
30383,-47.44142305
10109,-47.43864377
862951,-47.42561059
568048,-47.41175123
1206652,-47.40624035
1093729,-47.40072927
1018152,-47.39144946
1183851,-47.38618416
697196,-47.38059519
1189519,-47.36535747
11318,-47.35819607
864644,-47.33574088
552,-47.28215439
1095086,-47.2625184
1187794,-47.25883762
571271,-47.24243232
1101882,-47.22675861
1080543,-47.21563779
1209671,-47.21354695
1080756,-47.21098864
1184553,-47.19770052
1221426,-47.19522915
1183660,-47.1836193
976106,-47.18252849
974049,-47.17912512
977354,-47.16750258
1187362,-47.16383164
20617,-47.14842151
1104877,-47.14380935
1216688,-47.13610402
1080132,-47.12754113
865209,-47.10757921
862833,-47.10181898
621624,-47.09692181
1216555,-47.0779856
1009493,-47.07086079
1187150,-47.04934708
1184405,-47.04018075
2378,-47.03377226
1184429,-47.03215573
1184379,-47.01275616
29790,-46.99378132
15694,-46.99027606
1018715,-46.98652818
1079949,-46.95736106
11487,-46.95412837
1200463,-46.95083803
30386,-46.9489411
11422,-46.91849567
867361,-46.9179017
1185525,-46.90640369
1184076,-46.90491125
1222322,-46.90255158
973339,-46.89785702
1207922,-46.8750739
1996,-46.86828184
1207901,-46.86097104
480,-46.84333628
1215899,-46.83688179
1215923,-46.82521722
1216817,-46.80393688
1186752,-46.78788392
1219808,-46.77475766
9487,-46.77006469
1079844,-46.76675137
1187729,-46.7511148
1080107,-46.7415957
646609,-46.74010399
1187903,-46.73292974
976725,-46.72596354
1215891,-46.71969363
1018154,-46.71784411
1224292,-46.71448922
1101953,-46.69440798
12890,-46.65095461
864780,-46.6483454
1025353,-46.64579214
862965,-46.61261948
20414,-46.60165468
1102143,-46.57630395
12608,-46.51329757
2579,-46.49847737
1025218,-46.49392259
981392,-46.48541582
1220285,-46.44908446
21162,-46.42428446
1096388,-46.42286684
865046,-46.41514402
2765,-46.40688011
560,-46.40391204
1183947,-46.38670067
1102508,-46.37538602
865572,-46.34949104
867212,-46.32129959
1187486,-46.31511114
1216593,-46.31273818
1187780,-46.30564468
978554,-46.30222572
30418,-46.29500507
20719,-46.29440288
1184632,-46.2496905
1025438,-46.24358785
19937,-46.22754779
1096559,-46.21701537
1102328,-46.20585051
916,-46.20187608
1216345,-46.1978568
579628,-46.19039561
865327,-46.16943275
11482,-46.15959198
542584,-46.11830445
1865,-46.11707601
1205088,-46.10598897
1095666,-46.10101988
1184533,-46.09039127
632176,-46.08932159
862319,-46.07418652
862985,-46.05918778
1060143,-46.0480473
570832,-46.03791701
1186538,-46.03660783
1183125,-46.0245655
1183500,-46.01551277
1025329,-46.01378364
1187553,-46.00253023
1186225,-45.99890788
2466,-45.99663127
1096294,-45.9870469
1206779,-45.98443681
20765,-45.98129514
1184341,-45.97067354
646426,-45.96883353
1697,-45.95098577
1025383,-45.94668978
867345,-45.93962309
510574,-45.9369976
1188242,-45.9138807
1204948,-45.90289347
1220360,-45.89832402
30475,-45.89293545
866102,-45.88198736
1102210,-45.88024829
1184527,-45.87559031
518,-45.8670626
971875,-45.86483213
631343,-45.86474164
1184552,-45.86329197
1105001,-45.86178503
11952,-45.85592068
1095910,-45.85475283
1025098,-45.854485
1184205,-45.85100664
1097346,-45.84047804
1206611,-45.81614906
974411,-45.79746581
1186388,-45.79074592
1438,-45.78746187
1199872,-45.7829372
1102067,-45.78114378
1201594,-45.77821143
1204969,-45.77780576
2109,-45.75931511
1183275,-45.75538187
669923,-45.72980711
2011,-45.72838198
1192280,-45.72607504
1219135,-45.72260018
974455,-45.72021168
974589,-45.71893635
974420,-45.71760941
1224067,-45.716216
974625,-45.71506354
1185466,-45.71076289
1753,-45.70031431
1217352,-45.69243885
862912,-45.67409786
321,-45.67203752
1095856,-45.67003776
974358,-45.66666876
2423,-45.66435529
30765,-45.65171691
990,-45.64355243
1185523,-45.6416354
865259,-45.63751588
1097563,-45.62587
2183,-45.61555693
1104316,-45.61182997
1189763,-45.60149687
11558,-45.60014832
1102249,-45.59993963
1006115,-45.59752702
980038,-45.58788644
1104762,-45.58732784
980150,-45.58125809
1096435,-45.56723713
1182556,-45.55812194
1184782,-45.53842382
1216558,-45.52292662
1219917,-45.51772886
890,-45.51293447
12700,-45.50679863
1186923,-45.50651859
1078699,-45.50525248
17813,-45.49380672
570007,-45.48858405
1229032,-45.48556387
1184461,-45.48252883
1017542,-45.48158321
1187638,-45.47584967
1184263,-45.47097352
946,-45.46644306
1188129,-45.44222963
1105083,-45.44196261
1220390,-45.44184001
10646,-45.43732335
1187093,-45.43351251
864994,-45.42798627
1216882,-45.42787178
30858,-45.42538707
1219539,-45.42513955
912,-45.41939252
1216630,-45.41815392
19868,-45.41782431
1202267,-45.39249795
20599,-45.38490247
1025386,-45.35668444
631409,-45.33492227
1104136,-45.33443764
1237171,-45.33360498
1221420,-45.33236578
863709,-45.32877844
1184771,-45.32191211
11249,-45.31912041
1172826,-45.30092724
569630,-45.29763127
1221425,-45.29311106
13100,-45.28288025
866199,-45.26783526
2393,-45.26376937
867288,-45.25366837
1224432,-45.25177656
1078755,-45.24403387
1079846,-45.23915809
972326,-45.23397541
567339,-45.23099131
1097395,-45.2248006
861734,-45.22386282
1212292,-45.22039883
1186990,-45.21912879
1187009,-45.2162225
20971,-45.20403901
2498,-45.19775297
973354,-45.18988107
1186949,-45.18686537
1193665,-45.18519494
973353,-45.18507477
1187843,-45.16840663
862668,-45.16830754
1831,-45.16274993
1184465,-45.16010096
103,-45.15141539
974417,-45.15001127
568285,-45.13740409
1186807,-45.13690596
1205450,-45.12020863
1009460,-45.11923725
1187490,-45.11600864
1187545,-45.11399663
975787,-45.1116357
862586,-45.10552139
1186378,-45.09407335
1078902,-45.07095168
1183474,-45.06433072
1184795,-45.06390163
1186449,-45.06361489
8640,-45.06243426
1382591,-45.06039057
862829,-45.05579827
32672,-45.03277366
1095725,-45.01417795
865090,-45.01083943
1184450,-44.99572621
1194253,-44.99547724
1184014,-44.97125168
1102035,-44.96471324
862332,-44.96112545
1187242,-44.95765253
1183900,-44.94755063
974426,-44.94576339
974432,-44.94066706
100,-44.9392356
30499,-44.90711027
867879,-44.9059608
981251,-44.87819902
1103863,-44.87537159
1102498,-44.87267093
1186580,-44.84508742
1187555,-44.8434014
1186314,-44.84276036
861487,-44.839989
979269,-44.83927264
1187513,-44.82727488
1217437,-44.82677122
1009545,-44.8201299
1186423,-44.80371953
636614,-44.79864772
981393,-44.78904912
1186414,-44.78249049
1192784,-44.77194068
1189377,-44.76272794
2403,-44.76064178
1102378,-44.75748691
1025409,-44.75184345
862549,-44.73523556
1222812,-44.70903293
1096695,-44.70629741
20516,-44.70037452
974616,-44.68466399
30481,-44.6800604
1187682,-44.67801658
1102111,-44.67332264
1184128,-44.67086299
666,-44.67065038
971831,-44.66824894
974395,-44.66651323
1184185,-44.66457285
1193918,-44.65899122
11369,-44.65205233
570811,-44.64331528
1192984,-44.64106163
1080382,-44.63580007
21335,-44.61702148
19715,-44.59845291
631377,-44.59137768
1193767,-44.59013479
1093,-44.58805539
1187607,-44.57545003
9521,-44.57360686
984707,-44.56206654
11375,-44.55686829
1184516,-44.55128067
515,-44.53759914
1217284,-44.52160503
1187210,-44.51792452
864770,-44.51586589
1181184,-44.49057292
1186405,-44.48645277
1104664,-44.48026587
1036,-44.46284867
1187212,-44.43326934
1187883,-44.42902727
1212438,-44.39535656
1186450,-44.39120589
1226207,-44.37190889
1102303,-44.37146263
1226717,-44.35687899
1186766,-44.34441615
1187949,-44.33080976
971901,-44.3294263
1217386,-44.32741862
1217158,-44.32473291
1216566,-44.32405103
11461,-44.323063
1025113,-44.32212092
971775,-44.32072846
1186925,-44.31175713
1186917,-44.30836876
977353,-44.30150189
2707,-44.29938961
1183615,-44.29323046
1190342,-44.29038454
973969,-44.28461108
570831,-44.27347491
2522,-44.27194864
510099,-44.26162611
1063224,-44.25469611
1217311,-44.24686785
1217265,-44.24353739
1184607,-44.22468618
865173,-44.21579586
984100,-44.21368627
1095127,-44.21110296
1186371,-44.20617527
12889,-44.20314326
1226629,-44.20221225
1186759,-44.20064459
977357,-44.19265188
1024984,-44.19138907
1079681,-44.18827344
1104864,-44.14432134
1025444,-44.13839267
980109,-44.1309241
1207956,-44.1204696
865369,-44.08922559
864639,-44.07924378
1187007,-44.07202434
2735,-44.07083895
1187017,-44.06165944
680654,-44.047636
1184071,-44.04364257
11367,-44.03952916
1226749,-44.03861232
973285,-44.00484847
864803,-44.00233433
982724,-43.99659808
1009113,-43.99621481
1185437,-43.9892986
1224182,-43.98271239
1186776,-43.97370349
1206636,-43.96538012
1077796,-43.96077192
972209,-43.93373082
974364,-43.92906764
30353,-43.9245651
974365,-43.9046389
631356,-43.89990269
864926,-43.88219711
1017507,-43.85907167
1186767,-43.85617935
1185202,-43.85154064
1104294,-43.84791834
1224155,-43.84046998
1187380,-43.83792625
447,-43.83160761
1185450,-43.81775394
1187211,-43.80232152
1219402,-43.79732572
1186763,-43.79245199
1079467,-43.79001614
1206728,-43.78398955
568920,-43.77962249
1206544,-43.77836447
973839,-43.77508829
1187330,-43.77477595
1225523,-43.77229093
973834,-43.77047527
1186447,-43.76349567
606,-43.75802496
1183278,-43.74077879
569683,-43.73245841
1199106,-43.72650304
1062648,-43.72601745
961709,-43.72426354
1402370,-43.72079402
1225050,-43.71899714
1061855,-43.71454012
1183279,-43.69994832
1225611,-43.69860722
30506,-43.69140661
981381,-43.67590985
1102319,-43.67561874
1183220,-43.64483187
12565,-43.64405244
1079180,-43.60679866
1224456,-43.60603612
1186421,-43.59925433
1186448,-43.59743884
1223816,-43.59711828
865470,-43.59151637
1223662,-43.56167636
865340,-43.55990039
1096098,-43.55682222
1070789,-43.55346157
30564,-43.54428258
979268,-43.54365129
1187593,-43.54298437
1187733,-43.54205832
972478,-43.53518636
1221711,-43.53116831
982064,-43.5179749
1220730,-43.51394272
1186623,-43.47789092
1540,-43.45888734
1077418,-43.45534215
1217805,-43.44636772
1076923,-43.44545015
1186343,-43.44222817
1217354,-43.42506841
1104856,-43.42473902
1219764,-43.42039836
1080661,-43.41438087
1298,-43.41320577
952,-43.41308569
11463,-43.40440291
1183120,-43.40341085
1062935,-43.40302524
